1840-07-01,15.157000000000002,1.601,Ipswich,United Kingdom,52.24N,0.00W
1840-08-01,16.947000000000006,1.168,Ipswich,United Kingdom,52.24N,0.00W
1840-09-01,12.119000000000002,2.137,Ipswich,United Kingdom,52.24N,0.00W
1840-10-01,7.625,2.141,Ipswich,United Kingdom,52.24N,0.00W
1840-11-01,6.1000000000000005,3.326,Ipswich,United Kingdom,52.24N,0.00W
1840-12-01,-0.0810000000000004,1.8119999999999998,Ipswich,United Kingdom,52.24N,0.00W
1841-01-01,0.8039999999999998,2.376,Ipswich,United Kingdom,52.24N,0.00W
1841-02-01,1.719,1.4480000000000002,Ipswich,United Kingdom,52.24N,0.00W
1841-03-01,7.756,3.718,Ipswich,United Kingdom,52.24N,0.00W
1841-04-01,8.152999999999999,2.069,Ipswich,United Kingdom,52.24N,0.00W
1841-05-01,13.829,0.794,Ipswich,United Kingdom,52.24N,0.00W
1841-06-01,13.389000000000001,1.315,Ipswich,United Kingdom,52.24N,0.00W
1841-07-01,14.427999999999999,1.426,Ipswich,United Kingdom,52.24N,0.00W
1841-08-01,15.844,1.7519999999999998,Ipswich,United Kingdom,52.24N,0.00W
1841-09-01,14.653,1.5730000000000002,Ipswich,United Kingdom,52.24N,0.00W
1841-10-01,9.0,1.47,Ipswich,United Kingdom,52.24N,0.00W
1841-11-01,5.476,0.847,Ipswich,United Kingdom,52.24N,0.00W
1841-12-01,4.402,2.375,Ipswich,United Kingdom,52.24N,0.00W
1842-01-01,0.06300000000000018,1.751,Ipswich,United Kingdom,52.24N,0.00W
1842-02-01,4.185,1.699,Ipswich,United Kingdom,52.24N,0.00W
1842-03-01,6.5710000000000015,2.543,Ipswich,United Kingdom,52.24N,0.00W
1842-04-01,7.4110000000000005,2.0180000000000002,Ipswich,United Kingdom,52.24N,0.00W
1842-05-01,12.149000000000001,1.32,Ipswich,United Kingdom,52.24N,0.00W
1842-06-01,16.359,0.8859999999999999,Ipswich,United Kingdom,52.24N,0.00W
1842-07-01,15.666000000000002,1.45,Ipswich,United Kingdom,52.24N,0.00W
1842-08-01,18.700000000000006,1.5859999999999999,Ipswich,United Kingdom,52.24N,0.00W
1842-09-01,13.656,1.406,Ipswich,United Kingdom,52.24N,0.00W
1842-10-01,7.404,1.278,Ipswich,United Kingdom,52.24N,0.00W
1842-11-01,4.965,1.871,Ipswich,United Kingdom,52.24N,0.00W
1842-12-01,6.081,1.6669999999999998,Ipswich,United Kingdom,52.24N,0.00W
1843-01-01,3.8819999999999997,1.6119999999999999,Ipswich,United Kingdom,52.24N,0.00W
1843-02-01,1.942,1.7919999999999998,Ipswich,United Kingdom,52.24N,0.00W
1843-03-01,5.787999999999999,1.5919999999999999,Ipswich,United Kingdom,52.24N,0.00W
1843-04-01,8.253,1.374,Ipswich,United Kingdom,52.24N,0.00W
1843-05-01,10.834000000000001,1.238,Ipswich,United Kingdom,52.24N,0.00W
1843-06-01,13.238,1.7519999999999998,Ipswich,United Kingdom,52.24N,0.00W
1843-07-01,15.932000000000002,1.057,Ipswich,United Kingdom,52.24N,0.00W
1843-08-01,16.774,2.0580000000000003,Ipswich,United Kingdom,52.24N,0.00W
1843-09-01,15.042,0.525,Ipswich,United Kingdom,52.24N,0.00W
1843-10-01,8.568999999999999,1.558,Ipswich,United Kingdom,52.24N,0.00W
1843-11-01,6.1850000000000005,0.376,Ipswich,United Kingdom,52.24N,0.00W
1843-12-01,6.362,2.9930000000000003,Ipswich,United Kingdom,52.24N,0.00W
1844-01-01,3.3489999999999998,0.914,Ipswich,United Kingdom,52.24N,0.00W
1844-02-01,1.707,1.3769999999999998,Ipswich,United Kingdom,52.24N,0.00W
1844-03-01,4.995,2.161,Ipswich,United Kingdom,52.24N,0.00W
1844-04-01,10.32,1.504,Ipswich,United Kingdom,52.24N,0.00W
1844-05-01,11.298,0.963,Ipswich,United Kingdom,52.24N,0.00W
1844-06-01,15.194,0.794,Ipswich,United Kingdom,52.24N,0.00W
1844-07-01,15.906000000000002,0.9079999999999999,Ipswich,United Kingdom,52.24N,0.00W
1844-08-01,14.415,2.938,Ipswich,United Kingdom,52.24N,0.00W
1844-09-01,13.802,0.7879999999999999,Ipswich,United Kingdom,52.24N,0.00W
1844-10-01,9.264,0.632,Ipswich,United Kingdom,52.24N,0.00W
1844-11-01,6.247000000000001,0.905,Ipswich,United Kingdom,52.24N,0.00W
1844-12-01,-0.2410000000000005,1.215,Ipswich,United Kingdom,52.24N,0.00W
1845-01-01,3.017,1.643,Ipswich,United Kingdom,52.24N,0.00W
1845-02-01,-0.09200000000000008,3.39,Ipswich,United Kingdom,52.24N,0.00W
1845-03-01,1.2090000000000003,0.828,Ipswich,United Kingdom,52.24N,0.00W
1845-04-01,8.247,1.699,Ipswich,United Kingdom,52.24N,0.00W
1845-05-01,9.664,1.676,Ipswich,United Kingdom,52.24N,0.00W
1845-06-01,15.661,1.493,Ipswich,United Kingdom,52.24N,0.00W
1845-07-01,15.636,1.526,Ipswich,United Kingdom,52.24N,0.00W
1845-08-01,14.437,1.122,Ipswich,United Kingdom,52.24N,0.00W
1845-09-01,12.385,1.3869999999999998,Ipswich,United Kingdom,52.24N,0.00W
1845-10-01,9.624,1.318,Ipswich,United Kingdom,52.24N,0.00W
1845-11-01,7.041,1.186,Ipswich,United Kingdom,52.24N,0.00W
1845-12-01,4.638999999999999,2.383,Ipswich,United Kingdom,52.24N,0.00W
1846-01-01,5.7,1.9709999999999999,Ipswich,United Kingdom,52.24N,0.00W
1846-02-01,6.492000000000001,1.4340000000000002,Ipswich,United Kingdom,52.24N,0.00W
1846-03-01,6.566000000000002,1.722,Ipswich,United Kingdom,52.24N,0.00W
1846-04-01,8.21,1.389,Ipswich,United Kingdom,52.24N,0.00W
1846-05-01,12.568,1.6219999999999999,Ipswich,United Kingdom,52.24N,0.00W
1846-06-01,18.381,1.896,Ipswich,United Kingdom,52.24N,0.00W
1846-07-01,18.047,2.363,Ipswich,United Kingdom,52.24N,0.00W
1846-08-01,17.94,2.406,Ipswich,United Kingdom,52.24N,0.00W
1846-09-01,15.703,1.858,Ipswich,United Kingdom,52.24N,0.00W
1846-10-01,10.072,1.3869999999999998,Ipswich,United Kingdom,52.24N,0.00W
1846-11-01,6.41,1.845,Ipswich,United Kingdom,52.24N,0.00W
1846-12-01,-0.29000000000000004,0.731,Ipswich,United Kingdom,52.24N,0.00W
1847-01-01,1.257,5.984,Ipswich,United Kingdom,52.24N,0.00W
1847-02-01,1.841,0.847,Ipswich,United Kingdom,52.24N,0.00W
1847-03-01,5.15,2.5869999999999997,Ipswich,United Kingdom,52.24N,0.00W
1847-04-01,6.377999999999999,1.229,Ipswich,United Kingdom,52.24N,0.00W
1847-05-01,13.064,1.023,Ipswich,United Kingdom,52.24N,0.00W
1847-06-01,14.075,1.73,Ipswich,United Kingdom,52.24N,0.00W
1847-07-01,18.243,1.443,Ipswich,United Kingdom,52.24N,0.00W
1847-08-01,16.632,1.2819999999999998,Ipswich,United Kingdom,52.24N,0.00W
1847-09-01,11.957999999999998,0.9940000000000001,Ipswich,United Kingdom,52.24N,0.00W
1847-10-01,10.454,1.07,Ipswich,United Kingdom,52.24N,0.00W
1847-11-01,7.683,0.7290000000000001,Ipswich,United Kingdom,52.24N,0.00W
1847-12-01,4.151,2.049,Ipswich,United Kingdom,52.24N,0.00W
1848-01-01,0.035000000000000135,1.8030000000000002,Ipswich,United Kingdom,52.24N,0.00W
1848-02-01,5.849,1.284,Ipswich,United Kingdom,52.24N,0.00W
1848-03-01,6.058000000000002,0.7290000000000001,Ipswich,United Kingdom,52.24N,0.00W
1848-04-01,8.334,0.853,Ipswich,United Kingdom,52.24N,0.00W
1848-05-01,14.412,1.683,Ipswich,United Kingdom,52.24N,0.00W
1848-06-01,14.703,2.283,Ipswich,United Kingdom,52.24N,0.00W
1848-07-01,16.483,2.3080000000000003,Ipswich,United Kingdom,52.24N,0.00W
1848-08-01,14.532000000000002,1.7630000000000001,Ipswich,United Kingdom,52.24N,0.00W
1848-09-01,13.257,1.599,Ipswich,United Kingdom,52.24N,0.00W
1848-10-01,9.899,1.16,Ipswich,United Kingdom,52.24N,0.00W
1848-11-01,5.6770000000000005,0.857,Ipswich,United Kingdom,52.24N,0.00W
1848-12-01,4.993,1.819,Ipswich,United Kingdom,52.24N,0.00W
1849-01-01,3.542,1.318,Ipswich,United Kingdom,52.24N,0.00W
1849-02-01,5.723,1.358,Ipswich,United Kingdom,52.24N,0.00W
1849-03-01,5.621,2.013,Ipswich,United Kingdom,52.24N,0.00W
1849-04-01,6.6080000000000005,1.5419999999999998,Ipswich,United Kingdom,52.24N,0.00W
1849-05-01,12.436,0.451,Ipswich,United Kingdom,52.24N,0.00W
1849-06-01,14.659,1.695,Ipswich,United Kingdom,52.24N,0.00W
1849-07-01,16.137,1.149,Ipswich,United Kingdom,52.24N,0.00W
1849-08-01,16.18,1.432,Ipswich,United Kingdom,52.24N,0.00W
1849-09-01,13.976,1.137,Ipswich,United Kingdom,52.24N,0.00W
1849-10-01,9.443999999999999,1.8330000000000002,Ipswich,United Kingdom,52.24N,0.00W
1849-11-01,5.836,1.787,Ipswich,United Kingdom,52.24N,0.00W
1849-12-01,2.8760000000000003,0.73,Ipswich,United Kingdom,52.24N,0.00W
1850-01-01,-0.18100000000000005,1.75,Ipswich,United Kingdom,52.24N,0.00W
1850-02-01,6.336,1.4809999999999999,Ipswich,United Kingdom,52.24N,0.00W
1850-03-01,4.136,2.92,Ipswich,United Kingdom,52.24N,0.00W
1850-04-01,8.758,2.167,Ipswich,United Kingdom,52.24N,0.00W
1850-05-01,10.446,0.889,Ipswich,United Kingdom,52.24N,0.00W
1850-06-01,15.784,0.961,Ipswich,United Kingdom,52.24N,0.00W
1850-07-01,16.486,0.991,Ipswich,United Kingdom,52.24N,0.00W
1850-08-01,15.465000000000002,1.124,Ipswich,United Kingdom,52.24N,0.00W
1850-09-01,12.603,1.1520000000000001,Ipswich,United Kingdom,52.24N,0.00W
1850-10-01,7.702000000000001,0.9670000000000001,Ipswich,United Kingdom,52.24N,0.00W
1850-11-01,7.207999999999999,1.703,Ipswich,United Kingdom,52.24N,0.00W
1850-12-01,3.992,0.9520000000000001,Ipswich,United Kingdom,52.24N,0.00W
1851-01-01,5.097,0.514,Ipswich,United Kingdom,52.24N,0.00W
1851-02-01,4.124,0.534,Ipswich,United Kingdom,52.24N,0.00W
1851-03-01,5.718999999999999,0.92,Ipswich,United Kingdom,52.24N,0.00W
1851-04-01,7.303,1.5030000000000001,Ipswich,United Kingdom,52.24N,0.00W
1851-05-01,10.335,0.99,Ipswich,United Kingdom,52.24N,0.00W
1851-06-01,14.937999999999999,1.126,Ipswich,United Kingdom,52.24N,0.00W
1851-07-01,15.545000000000002,1.855,Ipswich,United Kingdom,52.24N,0.00W
1851-08-01,16.573,1.724,Ipswich,United Kingdom,52.24N,0.00W
1851-09-01,13.004000000000001,1.1909999999999998,Ipswich,United Kingdom,52.24N,0.00W
1851-10-01,10.613,2.3369999999999997,Ipswich,United Kingdom,52.24N,0.00W
1851-11-01,2.8360000000000003,1.227,Ipswich,United Kingdom,52.24N,0.00W
1851-12-01,4.012,3.361,Ipswich,United Kingdom,52.24N,0.00W
1852-01-01,4.666,2.713,Ipswich,United Kingdom,52.24N,0.00W
1852-02-01,4.34,1.088,Ipswich,United Kingdom,52.24N,0.00W
1852-03-01,4.698,1.236,Ipswich,United Kingdom,52.24N,0.00W
1852-04-01,7.135,1.735,Ipswich,United Kingdom,52.24N,0.00W
1852-05-01,11.095999999999998,0.9179999999999999,Ipswich,United Kingdom,52.24N,0.00W
1852-06-01,13.794,0.8220000000000001,Ipswich,United Kingdom,52.24N,0.00W
1852-07-01,19.628,1.406,Ipswich,United Kingdom,52.24N,0.00W
1852-08-01,16.803,1.12,Ipswich,United Kingdom,52.24N,0.00W
1852-09-01,13.428,1.301,Ipswich,United Kingdom,52.24N,0.00W
1852-10-01,8.206,1.2670000000000001,Ipswich,United Kingdom,52.24N,0.00W
1852-11-01,8.309000000000001,1.581,Ipswich,United Kingdom,52.24N,0.00W
1852-12-01,7.417000000000001,1.6569999999999998,Ipswich,United Kingdom,52.24N,0.00W
1853-01-01,4.997,1.157,Ipswich,United Kingdom,52.24N,0.00W
1853-02-01,0.3759999999999999,1.021,Ipswich,United Kingdom,52.24N,0.00W
1853-03-01,2.7740000000000005,1.716,Ipswich,United Kingdom,52.24N,0.00W
1853-04-01,7.279,1.38,Ipswich,United Kingdom,52.24N,0.00W
1853-05-01,11.049000000000001,0.584,Ipswich,United Kingdom,52.24N,0.00W
1853-06-01,14.919,0.8540000000000001,Ipswich,United Kingdom,52.24N,0.00W
1853-07-01,16.155,0.825,Ipswich,United Kingdom,52.24N,0.00W
1853-08-01,15.543,0.978,Ipswich,United Kingdom,52.24N,0.00W
1853-09-01,12.947000000000001,0.725,Ipswich,United Kingdom,52.24N,0.00W
1853-10-01,10.107999999999999,1.023,Ipswich,United Kingdom,52.24N,0.00W
1853-11-01,5.0360000000000005,1.985,Ipswich,United Kingdom,52.24N,0.00W
1853-12-01,0.10199999999999942,0.98,Ipswich,United Kingdom,52.24N,0.00W
1854-01-01,3.122,1.989,Ipswich,United Kingdom,52.24N,0.00W
1854-02-01,3.77,1.5630000000000002,Ipswich,United Kingdom,52.24N,0.00W
1854-03-01,6.547999999999999,1.232,Ipswich,United Kingdom,52.24N,0.00W
1854-04-01,8.824,0.9620000000000001,Ipswich,United Kingdom,52.24N,0.00W
1854-05-01,10.632,0.863,Ipswich,United Kingdom,52.24N,0.00W
1854-06-01,13.606,1.403,Ipswich,United Kingdom,52.24N,0.00W
1854-07-01,16.393,1.244,Ipswich,United Kingdom,52.24N,0.00W
1854-08-01,16.178,1.421,Ipswich,United Kingdom,52.24N,0.00W
1854-09-01,14.441,0.8909999999999999,Ipswich,United Kingdom,52.24N,0.00W
1854-10-01,9.325,1.1,Ipswich,United Kingdom,52.24N,0.00W
1854-11-01,4.385,1.0859999999999999,Ipswich,United Kingdom,52.24N,0.00W
1854-12-01,4.3679999999999986,2.5269999999999997,Ipswich,United Kingdom,52.24N,0.00W
1855-01-01,1.007,2.237,Ipswich,United Kingdom,52.24N,0.00W
1855-02-01,-2.1,1.625,Ipswich,United Kingdom,52.24N,0.00W
1855-03-01,3.0650000000000004,0.877,Ipswich,United Kingdom,52.24N,0.00W
1855-04-01,7.09,1.62,Ipswich,United Kingdom,52.24N,0.00W
1855-05-01,9.277000000000001,1.199,Ipswich,United Kingdom,52.24N,0.00W
1855-06-01,14.044,0.9740000000000001,Ipswich,United Kingdom,52.24N,0.00W
1855-07-01,17.097,0.742,Ipswich,United Kingdom,52.24N,0.00W
1855-08-01,16.757,0.597,Ipswich,United Kingdom,52.24N,0.00W
1855-09-01,13.803,0.42200000000000004,Ipswich,United Kingdom,52.24N,0.00W
1855-10-01,10.251,1.265,Ipswich,United Kingdom,52.24N,0.00W
1855-11-01,4.654,0.757,Ipswich,United Kingdom,52.24N,0.00W
1855-12-01,1.432,2.542,Ipswich,United Kingdom,52.24N,0.00W
1856-01-01,3.352,0.9690000000000001,Ipswich,United Kingdom,52.24N,0.00W
1856-02-01,5.0939999999999985,1.544,Ipswich,United Kingdom,52.24N,0.00W
1856-03-01,4.085000000000001,1.474,Ipswich,United Kingdom,52.24N,0.00W
1856-04-01,8.04,0.575,Ipswich,United Kingdom,52.24N,0.00W
1856-05-01,9.67,1.6130000000000002,Ipswich,United Kingdom,52.24N,0.00W
1856-06-01,14.529000000000002,1.554,Ipswich,United Kingdom,52.24N,0.00W
1856-07-01,16.018,0.596,Ipswich,United Kingdom,52.24N,0.00W
1856-08-01,17.427,1.431,Ipswich,United Kingdom,52.24N,0.00W
1856-09-01,12.706,1.319,Ipswich,United Kingdom,52.24N,0.00W
1856-10-01,10.673,0.6940000000000001,Ipswich,United Kingdom,52.24N,0.00W
1856-11-01,4.393000000000002,0.975,Ipswich,United Kingdom,52.24N,0.00W
1856-12-01,4.002,1.854,Ipswich,United Kingdom,52.24N,0.00W
1857-01-01,1.87,1.117,Ipswich,United Kingdom,52.24N,0.00W
1857-02-01,3.77,1.814,Ipswich,United Kingdom,52.24N,0.00W
1857-03-01,5.202999999999999,0.976,Ipswich,United Kingdom,52.24N,0.00W
1857-04-01,7.2989999999999995,0.624,Ipswich,United Kingdom,52.24N,0.00W
1857-05-01,11.795,1.011,Ipswich,United Kingdom,52.24N,0.00W
1857-06-01,16.295,0.87,Ipswich,United Kingdom,52.24N,0.00W
1857-07-01,17.561,1.228,Ipswich,United Kingdom,52.24N,0.00W
1857-08-01,18.492,1.102,Ipswich,United Kingdom,52.24N,0.00W
1857-09-01,15.28,0.799,Ipswich,United Kingdom,52.24N,0.00W
1857-10-01,11.41,1.143,Ipswich,United Kingdom,52.24N,0.00W
1857-11-01,7.087999999999999,0.688,Ipswich,United Kingdom,52.24N,0.00W
1857-12-01,6.443,0.6990000000000001,Ipswich,United Kingdom,52.24N,0.00W
1858-01-01,2.5700000000000003,2.276,Ipswich,United Kingdom,52.24N,0.00W
1858-02-01,1.588,0.797,Ipswich,United Kingdom,52.24N,0.00W
1858-03-01,4.7730000000000015,1.177,Ipswich,United Kingdom,52.24N,0.00W
1858-04-01,7.834,1.6159999999999999,Ipswich,United Kingdom,52.24N,0.00W
1858-05-01,10.757,1.45,Ipswich,United Kingdom,52.24N,0.00W
1858-06-01,17.83,1.234,Ipswich,United Kingdom,52.24N,0.00W
1858-07-01,15.716,1.493,Ipswich,United Kingdom,52.24N,0.00W
1858-08-01,16.562,1.2209999999999999,Ipswich,United Kingdom,52.24N,0.00W
1858-09-01,15.324000000000002,1.025,Ipswich,United Kingdom,52.24N,0.00W
1858-10-01,9.838,1.195,Ipswich,United Kingdom,52.24N,0.00W
1858-11-01,3.4989999999999997,1.315,Ipswich,United Kingdom,52.24N,0.00W
1858-12-01,4.156000000000001,1.094,Ipswich,United Kingdom,52.24N,0.00W
1859-01-01,4.217,0.9790000000000001,Ipswich,United Kingdom,52.24N,0.00W
1859-02-01,5.666,0.9470000000000001,Ipswich,United Kingdom,52.24N,0.00W
1859-03-01,7.59,0.867,Ipswich,United Kingdom,52.24N,0.00W
1859-04-01,7.4910000000000005,0.9009999999999999,Ipswich,United Kingdom,52.24N,0.00W
1859-05-01,11.812000000000001,0.929,Ipswich,United Kingdom,52.24N,0.00W
1859-06-01,16.01,1.101,Ipswich,United Kingdom,52.24N,0.00W
1859-07-01,19.432,0.9520000000000001,Ipswich,United Kingdom,52.24N,0.00W
1859-08-01,17.354000000000006,0.674,Ipswich,United Kingdom,52.24N,0.00W
1859-09-01,13.52,0.465,Ipswich,United Kingdom,52.24N,0.00W
1859-10-01,10.231,1.023,Ipswich,United Kingdom,52.24N,0.00W
1859-11-01,4.945,1.64,Ipswich,United Kingdom,52.24N,0.00W
1859-12-01,1.3619999999999997,1.705,Ipswich,United Kingdom,52.24N,0.00W
1860-01-01,3.5980000000000003,1.2009999999999998,Ipswich,United Kingdom,52.24N,0.00W
1860-02-01,1.5659999999999998,0.9840000000000001,Ipswich,United Kingdom,52.24N,0.00W
1860-03-01,4.6190000000000015,1.9480000000000002,Ipswich,United Kingdom,52.24N,0.00W
1860-04-01,6.062,0.941,Ipswich,United Kingdom,52.24N,0.00W
1860-05-01,12.012,0.462,Ipswich,United Kingdom,52.24N,0.00W
1860-06-01,13.162,0.7509999999999999,Ipswich,United Kingdom,52.24N,0.00W
1860-07-01,14.859000000000002,0.9990000000000001,Ipswich,United Kingdom,52.24N,0.00W
1860-08-01,14.365000000000002,0.991,Ipswich,United Kingdom,52.24N,0.00W
1860-09-01,11.962,0.8809999999999999,Ipswich,United Kingdom,52.24N,0.00W
1860-10-01,9.917,0.5760000000000001,Ipswich,United Kingdom,52.24N,0.00W
1860-11-01,4.3389999999999995,0.6459999999999999,Ipswich,United Kingdom,52.24N,0.00W
1860-12-01,1.5730000000000002,0.74,Ipswich,United Kingdom,52.24N,0.00W
1861-01-01,0.331,1.1540000000000001,Ipswich,United Kingdom,52.24N,0.00W
1861-02-01,5.17,0.7959999999999999,Ipswich,United Kingdom,52.24N,0.00W
1861-03-01,6.5070000000000014,0.542,Ipswich,United Kingdom,52.24N,0.00W
1861-04-01,7.1,1.228,Ipswich,United Kingdom,52.24N,0.00W
1861-05-01,10.753,0.995,Ipswich,United Kingdom,52.24N,0.00W
1861-06-01,15.610999999999999,1.626,Ipswich,United Kingdom,52.24N,0.00W
1861-07-01,16.235000000000007,1.167,Ipswich,United Kingdom,52.24N,0.00W
1861-08-01,17.074,0.467,Ipswich,United Kingdom,52.24N,0.00W
1861-09-01,13.747,0.43,Ipswich,United Kingdom,52.24N,0.00W
1861-10-01,11.908,0.638,Ipswich,United Kingdom,52.24N,0.00W
1861-11-01,4.65,1.8019999999999998,Ipswich,United Kingdom,52.24N,0.00W
1861-12-01,3.927,2.039,Ipswich,United Kingdom,52.24N,0.00W
1862-01-01,3.2230000000000003,1.392,Ipswich,United Kingdom,52.24N,0.00W
1862-02-01,4.715,1.205,Ipswich,United Kingdom,52.24N,0.00W
1862-03-01,6.391,0.821,Ipswich,United Kingdom,52.24N,0.00W
1862-04-01,9.06,0.966,Ipswich,United Kingdom,52.24N,0.00W
1862-05-01,13.018,1.8,Ipswich,United Kingdom,52.24N,0.00W
1862-06-01,13.517999999999999,1.1909999999999998,Ipswich,United Kingdom,52.24N,0.00W
1862-07-01,15.067000000000002,0.937,Ipswich,United Kingdom,52.24N,0.00W
1862-08-01,15.405,1.271,Ipswich,United Kingdom,52.24N,0.00W
1862-09-01,13.977,1.2930000000000001,Ipswich,United Kingdom,52.24N,0.00W
1862-10-01,10.75,1.374,Ipswich,United Kingdom,52.24N,0.00W
1862-11-01,3.903,0.7040000000000001,Ipswich,United Kingdom,52.24N,0.00W
1862-12-01,5.675,1.733,Ipswich,United Kingdom,52.24N,0.00W
1863-01-01,4.798,2.178,Ipswich,United Kingdom,52.24N,0.00W
1863-02-01,5.528,3.083,Ipswich,United Kingdom,52.24N,0.00W
1863-03-01,6.48,0.618,Ipswich,United Kingdom,52.24N,0.00W
1863-04-01,8.93,1.661,Ipswich,United Kingdom,52.24N,0.00W
1863-05-01,10.948,1.235,Ipswich,United Kingdom,52.24N,0.00W
1863-06-01,14.450999999999999,1.34,Ipswich,United Kingdom,52.24N,0.00W
1863-07-01,15.908,1.162,Ipswich,United Kingdom,52.24N,0.00W
1863-08-01,16.534000000000002,0.899,Ipswich,United Kingdom,52.24N,0.00W
1863-09-01,12.055,0.7090000000000001,Ipswich,United Kingdom,52.24N,0.00W
1863-10-01,10.485,0.951,Ipswich,United Kingdom,52.24N,0.00W
1863-11-01,6.971,0.912,Ipswich,United Kingdom,52.24N,0.00W
1863-12-01,5.683,1.399,Ipswich,United Kingdom,52.24N,0.00W
1864-01-01,1.507,0.872,Ipswich,United Kingdom,52.24N,0.00W
1864-02-01,1.956,1.64,Ipswich,United Kingdom,52.24N,0.00W
1864-03-01,5.1720000000000015,0.728,Ipswich,United Kingdom,52.24N,0.00W
1864-04-01,8.467,0.9840000000000001,Ipswich,United Kingdom,52.24N,0.00W
1864-05-01,11.989,0.441,Ipswich,United Kingdom,52.24N,0.00W
1864-06-01,14.033,1.122,Ipswich,United Kingdom,52.24N,0.00W
1864-07-01,16.215999999999998,0.725,Ipswich,United Kingdom,52.24N,0.00W
1864-08-01,14.878000000000002,1.416,Ipswich,United Kingdom,52.24N,0.00W
1864-09-01,13.599,1.246,Ipswich,United Kingdom,52.24N,0.00W
1864-10-01,9.55,0.708,Ipswich,United Kingdom,52.24N,0.00W
1864-11-01,5.0790000000000015,1.265,Ipswich,United Kingdom,52.24N,0.00W
1864-12-01,2.386,1.207,Ipswich,United Kingdom,52.24N,0.00W
1865-01-01,1.8419999999999999,0.6829999999999999,Ipswich,United Kingdom,52.24N,0.00W
1865-02-01,1.74,1.072,Ipswich,United Kingdom,52.24N,0.00W
1865-03-01,2.4830000000000005,0.601,Ipswich,United Kingdom,52.24N,0.00W
1865-04-01,10.797,1.225,Ipswich,United Kingdom,52.24N,0.00W
1865-05-01,13.371,1.215,Ipswich,United Kingdom,52.24N,0.00W
1865-06-01,15.588,0.7709999999999999,Ipswich,United Kingdom,52.24N,0.00W
1865-07-01,17.617,0.821,Ipswich,United Kingdom,52.24N,0.00W
1865-08-01,15.679000000000002,0.612,Ipswich,United Kingdom,52.24N,0.00W
1865-09-01,16.875999999999998,0.494,Ipswich,United Kingdom,52.24N,0.00W
1865-10-01,10.235,0.953,Ipswich,United Kingdom,52.24N,0.00W
1865-11-01,6.774,0.747,Ipswich,United Kingdom,52.24N,0.00W
1865-12-01,4.7860000000000005,1.47,Ipswich,United Kingdom,52.24N,0.00W
1866-01-01,5.442,0.57,Ipswich,United Kingdom,52.24N,0.00W
1866-02-01,4.709,1.213,Ipswich,United Kingdom,52.24N,0.00W
1866-03-01,4.474,0.82,Ipswich,United Kingdom,52.24N,0.00W
1866-04-01,8.607999999999999,0.716,Ipswich,United Kingdom,52.24N,0.00W
1866-05-01,9.859,0.878,Ipswich,United Kingdom,52.24N,0.00W
1866-06-01,16.22,0.736,Ipswich,United Kingdom,52.24N,0.00W
1866-07-01,16.219,0.917,Ipswich,United Kingdom,52.24N,0.00W
1866-08-01,15.209,0.804,Ipswich,United Kingdom,52.24N,0.00W
1866-09-01,13.390999999999998,0.652,Ipswich,United Kingdom,52.24N,0.00W
1866-10-01,10.229,0.48,Ipswich,United Kingdom,52.24N,0.00W
1866-11-01,6.627000000000001,0.7979999999999999,Ipswich,United Kingdom,52.24N,0.00W
1866-12-01,5.325,1.227,Ipswich,United Kingdom,52.24N,0.00W
1867-01-01,0.8479999999999999,1.5530000000000002,Ipswich,United Kingdom,52.24N,0.00W
1867-02-01,6.827000000000001,0.639,Ipswich,United Kingdom,52.24N,0.00W
1867-03-01,3.1620000000000004,1.159,Ipswich,United Kingdom,52.24N,0.00W
1867-04-01,9.027000000000001,0.943,Ipswich,United Kingdom,52.24N,0.00W
1867-05-01,11.547,0.48100000000000004,Ipswich,United Kingdom,52.24N,0.00W
1867-06-01,14.558,0.5710000000000001,Ipswich,United Kingdom,52.24N,0.00W
1867-07-01,15.260000000000002,0.78,Ipswich,United Kingdom,52.24N,0.00W
1867-08-01,16.740000000000002,0.755,Ipswich,United Kingdom,52.24N,0.00W
1867-09-01,14.104000000000001,0.6509999999999999,Ipswich,United Kingdom,52.24N,0.00W
1867-10-01,9.169,0.653,Ipswich,United Kingdom,52.24N,0.00W
1867-11-01,5.078,2.553,Ipswich,United Kingdom,52.24N,0.00W
1867-12-01,2.349,2.131,Ipswich,United Kingdom,52.24N,0.00W
1868-01-01,2.492,0.603,Ipswich,United Kingdom,52.24N,0.00W
1868-02-01,6.021,1.47,Ipswich,United Kingdom,52.24N,0.00W
1868-03-01,6.622000000000001,0.5579999999999999,Ipswich,United Kingdom,52.24N,0.00W
1868-04-01,8.561,1.06,Ipswich,United Kingdom,52.24N,0.00W
1868-05-01,14.023,1.171,Ipswich,United Kingdom,52.24N,0.00W
1868-06-01,16.248,0.611,Ipswich,United Kingdom,52.24N,0.00W
1868-07-01,19.31,0.47200000000000003,Ipswich,United Kingdom,52.24N,0.00W
1868-08-01,17.482,0.945,Ipswich,United Kingdom,52.24N,0.00W
1868-09-01,15.005999999999998,0.8220000000000001,Ipswich,United Kingdom,52.24N,0.00W
1868-10-01,8.575,0.985,Ipswich,United Kingdom,52.24N,0.00W
1868-11-01,4.849,1.054,Ipswich,United Kingdom,52.24N,0.00W
1868-12-01,6.834,1.261,Ipswich,United Kingdom,52.24N,0.00W
1869-01-01,4.372,1.402,Ipswich,United Kingdom,52.24N,0.00W
