99999997,Halifax,Canada,44.20N,62.61W
1889-03-01,27.349,0.809,Halisahar,India,23.31N,88.25E
1889-04-01,30.821,0.787,Halisahar,India,23.31N,88.25E
1889-05-01,31.58,0.7809999999999999,Halisahar,India,23.31N,88.25E
1889-06-01,29.851999999999997,0.337,Halisahar,India,23.31N,88.25E
1889-07-01,29.281999999999996,0.27699999999999997,Halisahar,India,23.31N,88.25E
1889-08-01,28.793000000000003,0.28300000000000003,Halisahar,India,23.31N,88.25E
1889-09-01,28.444000000000003,0.56,Halisahar,India,23.31N,88.25E
1889-10-01,27.066,0.256,Halisahar,India,23.31N,88.25E
1889-11-01,23.394000000000002,0.731,Halisahar,India,23.31N,88.25E
1889-12-01,19.165000000000006,1.077,Halisahar,India,23.31N,88.25E
1890-01-01,18.875999999999998,0.568,Halisahar,India,23.31N,88.25E
1890-02-01,21.53,0.99,Halisahar,India,23.31N,88.25E
1890-03-01,27.160999999999998,0.8540000000000001,Halisahar,India,23.31N,88.25E
1890-04-01,29.984,0.757,Halisahar,India,23.31N,88.25E
1890-05-01,30.488000000000003,0.861,Halisahar,India,23.31N,88.25E
1890-06-01,29.386,0.39799999999999996,Halisahar,India,23.31N,88.25E
1890-07-01,28.186999999999998,0.376,Halisahar,India,23.31N,88.25E
1890-08-01,28.106,0.381,Halisahar,India,23.31N,88.25E
1890-09-01,28.385,0.469,Halisahar,India,23.31N,88.25E
1890-10-01,26.142,0.45399999999999996,Halisahar,India,23.31N,88.25E
1890-11-01,22.028000000000002,0.529,Halisahar,India,23.31N,88.25E
1890-12-01,19.016,0.675,Halisahar,India,23.31N,88.25E
1891-01-01,18.363000000000003,0.685,Halisahar,India,23.31N,88.25E
1891-02-01,20.119,0.555,Halisahar,India,23.31N,88.25E
1891-03-01,24.406999999999996,0.867,Halisahar,India,23.31N,88.25E
1891-04-01,30.061,0.38799999999999996,Halisahar,India,23.31N,88.25E
1891-05-01,29.807,0.512,Halisahar,India,23.31N,88.25E
1891-06-01,30.7,0.429,Halisahar,India,23.31N,88.25E
1891-07-01,28.778000000000002,0.298,Halisahar,India,23.31N,88.25E
1891-08-01,28.624000000000002,0.27699999999999997,Halisahar,India,23.31N,88.25E
1891-09-01,28.575,0.395,Halisahar,India,23.31N,88.25E
1891-10-01,26.634,0.35100000000000003,Halisahar,India,23.31N,88.25E
1891-11-01,23.223000000000003,0.669,Halisahar,India,23.31N,88.25E
1891-12-01,19.371,0.494,Halisahar,India,23.31N,88.25E
1892-01-01,19.051,0.561,Halisahar,India,23.31N,88.25E
1892-02-01,22.152,0.385,Halisahar,India,23.31N,88.25E
1892-03-01,27.194000000000006,0.92,Halisahar,India,23.31N,88.25E
1892-04-01,30.529,0.529,Halisahar,India,23.31N,88.25E
1892-05-01,31.018,0.574,Halisahar,India,23.31N,88.25E
1892-06-01,29.554000000000002,0.382,Halisahar,India,23.31N,88.25E
1892-07-01,28.721,0.282,Halisahar,India,23.31N,88.25E
1892-08-01,28.364,0.28800000000000003,Halisahar,India,23.31N,88.25E
1892-09-01,28.701,0.27899999999999997,Halisahar,India,23.31N,88.25E
1892-10-01,26.944000000000003,0.384,Halisahar,India,23.31N,88.25E
1892-11-01,21.718000000000004,0.767,Halisahar,India,23.31N,88.25E
1892-12-01,17.791,0.764,Halisahar,India,23.31N,88.25E
1893-01-01,17.415000000000006,0.675,Halisahar,India,23.31N,88.25E
1893-02-01,18.123,0.703,Halisahar,India,23.31N,88.25E
1893-03-01,23.603,0.586,Halisahar,India,23.31N,88.25E
1893-04-01,28.976999999999997,0.37,Halisahar,India,23.31N,88.25E
1893-05-01,28.688,0.595,Halisahar,India,23.31N,88.25E
1893-06-01,28.589000000000002,0.643,Halisahar,India,23.31N,88.25E
1893-07-01,28.456,0.46399999999999997,Halisahar,India,23.31N,88.25E
1893-08-01,28.762,0.369,Halisahar,India,23.31N,88.25E
1893-09-01,28.173000000000002,0.433,Halisahar,India,23.31N,88.25E
1893-10-01,26.976,0.335,Halisahar,India,23.31N,88.25E
1893-11-01,22.994,0.5539999999999999,Halisahar,India,23.31N,88.25E
1893-12-01,18.561,0.621,Halisahar,India,23.31N,88.25E
1894-01-01,18.789,0.53,Halisahar,India,23.31N,88.25E
1894-02-01,22.219,0.591,Halisahar,India,23.31N,88.25E
1894-03-01,26.755000000000006,0.584,Halisahar,India,23.31N,88.25E
1894-04-01,29.891,0.469,Halisahar,India,23.31N,88.25E
1894-05-01,31.753,0.465,Halisahar,India,23.31N,88.25E
1894-06-01,29.433000000000003,0.233,Halisahar,India,23.31N,88.25E
1894-07-01,28.52,0.287,Halisahar,India,23.31N,88.25E
1894-08-01,28.102,0.5329999999999999,Halisahar,India,23.31N,88.25E
1894-09-01,28.538,0.345,Halisahar,India,23.31N,88.25E
1894-10-01,27.18,0.281,Halisahar,India,23.31N,88.25E
1894-11-01,22.316,0.596,Halisahar,India,23.31N,88.25E
1894-12-01,19.1,0.509,Halisahar,India,23.31N,88.25E
1895-01-01,18.472,0.627,Halisahar,India,23.31N,88.25E
1895-02-01,20.746,0.48700000000000004,Halisahar,India,23.31N,88.25E
1895-03-01,26.384,0.429,Halisahar,India,23.31N,88.25E
1895-04-01,28.699,0.40399999999999997,Halisahar,India,23.31N,88.25E
1895-05-01,31.134,0.49,Halisahar,India,23.31N,88.25E
1895-06-01,29.81,0.4,Halisahar,India,23.31N,88.25E
1895-07-01,29.101999999999997,0.401,Halisahar,India,23.31N,88.25E
1895-08-01,28.681,0.326,Halisahar,India,23.31N,88.25E
1895-09-01,29.214000000000002,0.375,Halisahar,India,23.31N,88.25E
1895-10-01,26.34,0.382,Halisahar,India,23.31N,88.25E
1895-11-01,23.774,0.439,Halisahar,India,23.31N,88.25E
1895-12-01,18.424,0.434,Halisahar,India,23.31N,88.25E
1896-01-01,18.311,0.39899999999999997,Halisahar,India,23.31N,88.25E
1896-02-01,22.186,0.527,Halisahar,India,23.31N,88.25E
1896-03-01,28.095,0.62,Halisahar,India,23.31N,88.25E
1896-04-01,31.605,0.67,Halisahar,India,23.31N,88.25E
1896-05-01,30.486,0.413,Halisahar,India,23.31N,88.25E
1896-06-01,29.217,0.335,Halisahar,India,23.31N,88.25E
1896-07-01,29.435,0.382,Halisahar,India,23.31N,88.25E
1896-08-01,29.145,0.5329999999999999,Halisahar,India,23.31N,88.25E
1896-09-01,29.001,0.48100000000000004,Halisahar,India,23.31N,88.25E
1896-10-01,27.408,0.433,Halisahar,India,23.31N,88.25E
1896-11-01,23.574,0.495,Halisahar,India,23.31N,88.25E
1896-12-01,19.025,0.473,Halisahar,India,23.31N,88.25E
1897-01-01,19.665000000000006,1.024,Halisahar,India,23.31N,88.25E
1897-02-01,22.327,0.584,Halisahar,India,23.31N,88.25E
1897-03-01,26.665000000000006,0.44299999999999995,Halisahar,India,23.31N,88.25E
1897-04-01,30.536,0.7,Halisahar,India,23.31N,88.25E
1897-05-01,31.201,0.504,Halisahar,India,23.31N,88.25E
1897-06-01,30.087,0.728,Halisahar,India,23.31N,88.25E
1897-07-01,29.537,0.508,Halisahar,India,23.31N,88.25E
1897-08-01,28.545,0.425,Halisahar,India,23.31N,88.25E
1897-09-01,28.912,0.39,Halisahar,India,23.31N,88.25E
1897-10-01,27.261,0.474,Halisahar,India,23.31N,88.25E
1897-11-01,23.224,0.639,Halisahar,India,23.31N,88.25E
1897-12-01,18.644,0.426,Halisahar,India,23.31N,88.25E
1898-01-01,18.012999999999998,0.804,Halisahar,India,23.31N,88.25E
1898-02-01,21.023000000000003,0.614,Halisahar,India,23.31N,88.25E
1898-03-01,26.34,0.49700000000000005,Halisahar,India,23.31N,88.25E
1898-04-01,30.647,0.519,Halisahar,India,23.31N,88.25E
1898-05-01,31.064,0.435,Halisahar,India,23.31N,88.25E
1898-06-01,29.639,0.37799999999999995,Halisahar,India,23.31N,88.25E
1898-07-01,28.891,0.44299999999999995,Halisahar,India,23.31N,88.25E
1898-08-01,28.528000000000002,0.331,Halisahar,India,23.31N,88.25E
1898-09-01,28.401999999999997,0.23,Halisahar,India,23.31N,88.25E
1898-10-01,26.674,0.21600000000000003,Halisahar,India,23.31N,88.25E
1898-11-01,23.065,0.418,Halisahar,India,23.31N,88.25E
1898-12-01,19.414,0.578,Halisahar,India,23.31N,88.25E
1899-01-01,16.907,0.654,Halisahar,India,23.31N,88.25E
1899-02-01,21.291,0.575,Halisahar,India,23.31N,88.25E
1899-03-01,27.432,0.513,Halisahar,India,23.31N,88.25E
1899-04-01,29.766,0.94,Halisahar,India,23.31N,88.25E
1899-05-01,30.873,0.5329999999999999,Halisahar,India,23.31N,88.25E
1899-06-01,29.491,0.586,Halisahar,India,23.31N,88.25E
1899-07-01,28.699,0.611,Halisahar,India,23.31N,88.25E
1899-08-01,29.228,0.36,Halisahar,India,23.31N,88.25E
1899-09-01,29.27,0.517,Halisahar,India,23.31N,88.25E
1899-10-01,26.723000000000003,0.22399999999999998,Halisahar,India,23.31N,88.25E
1899-11-01,22.171,0.381,Halisahar,India,23.31N,88.25E
1899-12-01,18.777,0.41200000000000003,Halisahar,India,23.31N,88.25E
1900-01-01,19.778,0.613,Halisahar,India,23.31N,88.25E
1900-02-01,22.542,0.39399999999999996,Halisahar,India,23.31N,88.25E
1900-03-01,27.361,0.5660000000000001,Halisahar,India,23.31N,88.25E
1900-04-01,30.434,0.442,Halisahar,India,23.31N,88.25E
1900-05-01,30.171,0.557,Halisahar,India,23.31N,88.25E
1900-06-01,29.876,0.504,Halisahar,India,23.31N,88.25E
1900-07-01,29.18,0.775,Halisahar,India,23.31N,88.25E
1900-08-01,29.209,0.364,Halisahar,India,23.31N,88.25E
1900-09-01,28.188000000000002,0.39299999999999996,Halisahar,India,23.31N,88.25E
1900-10-01,26.999000000000002,0.521,Halisahar,India,23.31N,88.25E
1900-11-01,23.168000000000003,0.303,Halisahar,India,23.31N,88.25E
1900-12-01,19.944000000000006,0.491,Halisahar,India,23.31N,88.25E
1901-01-01,17.505000000000006,0.35200000000000004,Halisahar,India,23.31N,88.25E
1901-02-01,21.526,0.741,Halisahar,India,23.31N,88.25E
1901-03-01,26.348000000000006,0.31,Halisahar,India,23.31N,88.25E
1901-04-01,30.655,0.623,Halisahar,India,23.31N,88.25E
1901-05-01,30.665,0.311,Halisahar,India,23.31N,88.25E
1901-06-01,30.558000000000003,0.528,Halisahar,India,23.31N,88.25E
1901-07-01,29.461,0.396,Halisahar,India,23.31N,88.25E
1901-08-01,29.144000000000002,0.29,Halisahar,India,23.31N,88.25E
1901-09-01,28.765,0.386,Halisahar,India,23.31N,88.25E
1901-10-01,27.983,0.256,Halisahar,India,23.31N,88.25E
1901-11-01,23.133000000000003,0.391,Halisahar,India,23.31N,88.25E
1901-12-01,18.852,0.37799999999999995,Halisahar,India,23.31N,88.25E
1902-01-01,19.171000000000006,0.606,Halisahar,India,23.31N,88.25E
1902-02-01,21.628,0.484,Halisahar,India,23.31N,88.25E
1902-03-01,27.558000000000003,0.465,Halisahar,India,23.31N,88.25E
1902-04-01,28.901,0.57,Halisahar,India,23.31N,88.25E
1902-05-01,29.915,0.765,Halisahar,India,23.31N,88.25E
1902-06-01,30.194000000000003,0.638,Halisahar,India,23.31N,88.25E
1902-07-01,28.893,0.348,Halisahar,India,23.31N,88.25E
1902-08-01,29.395,0.401,Halisahar,India,23.31N,88.25E
1902-09-01,28.949,0.303,Halisahar,India,23.31N,88.25E
1902-10-01,26.965,0.575,Halisahar,India,23.31N,88.25E
1902-11-01,22.919,0.46399999999999997,Halisahar,India,23.31N,88.25E
1902-12-01,18.713,0.7,Halisahar,India,23.31N,88.25E
1903-01-01,18.877,1.02,Halisahar,India,23.31N,88.25E
1903-02-01,20.785,0.71,Halisahar,India,23.31N,88.25E
1903-03-01,26.543000000000006,0.377,Halisahar,India,23.31N,88.25E
1903-04-01,30.668000000000003,0.46399999999999997,Halisahar,India,23.31N,88.25E
1903-05-01,31.913,0.8059999999999999,Halisahar,India,23.31N,88.25E
1903-06-01,29.982,0.619,Halisahar,India,23.31N,88.25E
1903-07-01,29.888,0.379,Halisahar,India,23.31N,88.25E
1903-08-01,28.861,0.401,Halisahar,India,23.31N,88.25E
1903-09-01,28.615,0.603,Halisahar,India,23.31N,88.25E
1903-10-01,27.204,0.292,Halisahar,India,23.31N,88.25E
1903-11-01,22.586,0.446,Halisahar,India,23.31N,88.25E
1903-12-01,18.187,0.42200000000000004,Halisahar,India,23.31N,88.25E
1904-01-01,18.273000000000003,0.754,Halisahar,India,23.31N,88.25E
1904-02-01,21.091,0.57,Halisahar,India,23.31N,88.25E
1904-03-01,26.947000000000006,0.551,Halisahar,India,23.31N,88.25E
1904-04-01,30.448,0.546,Halisahar,India,23.31N,88.25E
1904-05-01,29.584,0.264,Halisahar,India,23.31N,88.25E
1904-06-01,29.57,0.415,Halisahar,India,23.31N,88.25E
1904-07-01,28.504,0.41,Halisahar,India,23.31N,88.25E
1904-08-01,29.043000000000003,0.585,Halisahar,India,23.31N,88.25E
1904-09-01,28.937,0.264,Halisahar,India,23.31N,88.25E
1904-10-01,26.857,0.163,Halisahar,India,23.31N,88.25E
1904-11-01,22.578000000000003,0.363,Halisahar,India,23.31N,88.25E
1904-12-01,19.125999999999998,0.306,Halisahar,India,23.31N,88.25E
1905-01-01,17.683,0.674,Halisahar,India,23.31N,88.25E
1905-02-01,17.787999999999997,0.515,Halisahar,India,23.31N,88.25E
1905-03-01,24.636000000000006,0.755,Halisahar,India,23.31N,88.25E
1905-04-01,27.559,0.451,Halisahar,India,23.31N,88.25E
1905-05-01,29.331,0.578,Halisahar,India,23.31N,88.25E
1905-06-01,31.214000000000002,0.41600000000000004,Halisahar,India,23.31N,88.25E
1905-07-01,28.788,0.259,Halisahar,India,23.31N,88.25E
1905-08-01,28.947,0.214,Halisahar,India,23.31N,88.25E
1905-09-01,28.568,0.29100000000000004,Halisahar,India,23.31N,88.25E
1905-10-01,27.187,0.204,Halisahar,India,23.31N,88.25E
1905-11-01,23.138,0.601,Halisahar,India,23.31N,88.25E
1905-12-01,18.884,0.447,Halisahar,India,23.31N,88.25E
1906-01-01,17.921000000000006,0.461,Halisahar,India,23.31N,88.25E
1906-02-01,20.792,0.446,Halisahar,India,23.31N,88.25E
1906-03-01,24.488000000000003,0.23399999999999999,Halisahar,India,23.31N,88.25E
1906-04-01,30.811,0.385,Halisahar,India,23.31N,88.25E
1906-05-01,31.065,0.36,Halisahar,India,23.31N,88.25E
1906-06-01,30.284000000000002,0.515,Halisahar,India,23.31N,88.25E
1906-07-01,29.483,0.43799999999999994,Halisahar,India,23.31N,88.25E
1906-08-01,28.767,0.34600000000000003,Halisahar,India,23.31N,88.25E
1906-09-01,29.072,0.266,Halisahar,India,23.31N,88.25E
1906-10-01,27.063000000000002,0.42200000000000004,Halisahar,India,23.31N,88.25E
1906-11-01,23.248,0.228,Halisahar,India,23.31N,88.25E
1906-12-01,19.549000000000003,0.496,Halisahar,India,23.31N,88.25E
1907-01-01,19.573,0.395,Halisahar,India,23.31N,88.25E
1907-02-01,21.066,0.397,Halisahar,India,23.31N,88.25E
1907-03-01,24.761999999999997,0.298,Halisahar,India,23.31N,88.25E
1907-04-01,28.414,0.495,Halisahar,India,23.31N,88.25E
1907-05-01,30.15,0.313,Halisahar,India,23.31N,88.25E
1907-06-01,29.837,0.344,Halisahar,India,23.31N,88.25E
1907-07-01,29.173000000000002,0.37,Halisahar,India,23.31N,88.25E
1907-08-01,29.051,0.293,Halisahar,India,23.31N,88.25E
1907-09-01,29.054000000000002,0.376,Halisahar,India,23.31N,88.25E
1907-10-01,27.555,0.156,Halisahar,India,23.31N,88.25E
1907-11-01,23.276,0.282,Halisahar,India,23.31N,88.25E
1907-12-01,18.729000000000006,0.441,Halisahar,India,23.31N,88.25E
1908-01-01,17.385,0.43700000000000006,Halisahar,India,23.31N,88.25E
1908-02-01,21.461,0.55,Halisahar,India,23.31N,88.25E
1908-03-01,26.875,0.314,Halisahar,India,23.31N,88.25E
1908-04-01,32.089,0.506,Halisahar,India,23.31N,88.25E
1908-05-01,31.023000000000003,0.625,Halisahar,India,23.31N,88.25E
1908-06-01,30.135,0.42200000000000004,Halisahar,India,23.31N,88.25E
1908-07-01,28.904,0.33,Halisahar,India,23.31N,88.25E
1908-08-01,28.818,0.33299999999999996,Halisahar,India,23.31N,88.25E
1908-09-01,28.976999999999997,0.259,Halisahar,India,23.31N,88.25E
1908-10-01,27.22,0.373,Halisahar,India,23.31N,88.25E
1908-11-01,22.506,0.33899999999999997,Halisahar,India,23.31N,88.25E
1908-12-01,18.152,0.672,Halisahar,India,23.31N,88.25E
1909-01-01,19.702,0.48700000000000004,Halisahar,India,23.31N,88.25E
1909-02-01,21.386,0.324,Halisahar,India,23.31N,88.25E
1909-03-01,27.776999999999997,0.245,Halisahar,India,23.31N,88.25E
1909-04-01,28.162,0.499,Halisahar,India,23.31N,88.25E
1909-05-01,30.906999999999996,0.392,Halisahar,India,23.31N,88.25E
1909-06-01,29.054000000000002,0.21100000000000002,Halisahar,India,23.31N,88.25E
1909-07-01,28.941999999999997,0.273,Halisahar,India,23.31N,88.25E
1909-08-01,28.319000000000003,0.294,Halisahar,India,23.31N,88.25E
1909-09-01,28.871,0.17,Halisahar,India,23.31N,88.25E
1909-10-01,27.066,0.462,Halisahar,India,23.31N,88.25E
1909-11-01,23.863000000000003,0.474,Halisahar,India,23.31N,88.25E
1909-12-01,19.174,0.387,Halisahar,India,23.31N,88.25E
1910-01-01,17.979000000000006,0.401,Halisahar,India,23.31N,88.25E
1910-02-01,20.962,0.40299999999999997,Halisahar,India,23.31N,88.25E
1910-03-01,26.511000000000006,0.303,Halisahar,India,23.31N,88.25E
1910-04-01,30.142,0.491,Halisahar,India,23.31N,88.25E
1910-05-01,30.537,0.257,Halisahar,India,23.31N,88.25E
1910-06-01,29.462,0.18100000000000002,Halisahar,India,23.31N,88.25E
1910-07-01,28.784000000000002,0.321,Halisahar,India,23.31N,88.25E
1910-08-01,28.86,0.282,Halisahar,India,23.31N,88.25E
1910-09-01,28.936,0.16399999999999998,Halisahar,India,23.31N,88.25E
1910-10-01,26.886,0.293,Halisahar,India,23.31N,88.25E
1910-11-01,22.484,0.209,Halisahar,India,23.31N,88.25E
1910-12-01,18.096,0.359,Halisahar,India,23.31N,88.25E
1911-01-01,19.963,0.452,Halisahar,India,23.31N,88.25E
1911-02-01,20.828000000000003,0.473,Halisahar,India,23.31N,88.25E
1911-03-01,25.65,0.38,Halisahar,India,23.31N,88.25E
1911-04-01,29.783,0.585,Halisahar,India,23.31N,88.25E
1911-05-01,30.65,0.802,Halisahar,India,23.31N,88.25E
1911-06-01,29.197,0.204,Halisahar,India,23.31N,88.25E
1911-07-01,29.478,0.364,Halisahar,India,23.31N,88.25E
1911-08-01,28.827,0.255,Halisahar,India,23.31N,88.25E
1911-09-01,28.584,0.249,Halisahar,India,23.31N,88.25E
1911-10-01,26.887,0.18,Halisahar,India,23.31N,88.25E
1911-11-01,23.004,0.251,Halisahar,India,23.31N,88.25E
1911-12-01,17.683,0.593,Halisahar,India,23.31N,88.25E
1912-01-01,18.854000000000006,0.7,Halisahar,India,23.31N,88.25E
1912-02-01,22.446,0.557,Halisahar,India,23.31N,88.25E
1912-03-01,26.576999999999998,0.369,Halisahar,India,23.31N,88.25E
1912-04-01,28.506,0.445,Halisahar,India,23.31N,88.25E
1912-05-01,30.401999999999997,0.248,Halisahar,India,23.31N,88.25E
1912-06-01,30.281999999999996,0.252,Halisahar,India,23.31N,88.25E
1912-07-01,28.938000000000002,0.08800000000000001,Halisahar,India,23.31N,88.25E
1912-08-01,28.913,0.214,Halisahar,India,23.31N,88.25E
1912-09-01,29.118000000000002,0.266,Halisahar,India,23.31N,88.25E
1912-10-01,26.969,0.382,Halisahar,India,23.31N,88.25E
1912-11-01,22.363000000000003,0.33299999999999996,Halisahar,India,23.31N,88.25E
1912-12-01,18.317999999999998,0.214,Halisahar,India,23.31N,88.25E
1913-01-01,18.299000000000003,0.29100000000000004,Halisahar,India,23.31N,88.25E
1913-02-01,21.171,0.48,Halisahar,India,23.31N,88.25E
1913-03-01,25.110000000000007,0.217,Halisahar,India,23.31N,88.25E
1913-04-01,30.403000000000002,1.124,Halisahar,India,23.31N,88.25E
1913-05-01,29.745,0.165,Halisahar,India,23.31N,88.25E
1913-06-01,28.286,0.449,Halisahar,India,23.31N,88.25E
1913-07-01,29.096,0.259,Halisahar,India,23.31N,88.25E
1913-08-01,28.636,0.34299999999999997,Halisahar,India,23.31N,88.25E
1913-09-01,28.949,0.335,Halisahar,India,23.31N,88.25E
1913-10-01,26.641,0.41700000000000004,Halisahar,India,23.31N,88.25E
1913-11-01,22.053,0.326,Halisahar,India,23.31N,88.25E
1913-12-01,18.31,0.452,Halisahar,India,23.31N,88.25E
1914-01-01,18.502,0.74,Halisahar,India,23.31N,88.25E
1914-02-01,22.136,0.608,Halisahar,India,23.31N,88.25E
1914-03-01,26.255000000000006,0.193,Halisahar,India,23.31N,88.25E
1914-04-01,28.026999999999997,0.495,Halisahar,India,23.31N,88.25E
1914-05-01,29.673,0.415,Halisahar,India,23.31N,88.25E
1914-06-01,29.544,0.4,Halisahar,India,23.31N,88.25E
1914-07-01,28.916,0.261,Halisahar,India,23.31N,88.25E
1914-08-01,28.91,0.384,Halisahar,India,23.31N,88.25E
1914-09-01,28.69,0.331,Halisahar,India,23.31N,88.25E
1914-10-01,26.478,0.424,Halisahar,India,23.31N,88.25E
1914-11-01,23.11,0.409,Halisahar,India,23.31N,88.25E
1914-12-01,19.265,0.391,Halisahar,India,23.31N,88.25E
1915-01-01,19.055000000000003,0.47700000000000004,Halisahar,India,23.31N,88.25E
1915-02-01,21.348000000000003,0.377,Halisahar,India,23.31N,88.25E
1915-03-01,25.833,0.609,Halisahar,India,23.31N,88.25E
1915-04-01,30.116999999999997,0.392,Halisahar,India,23.31N,88.25E
1915-05-01,30.535,0.265,Halisahar,India,23.31N,88.25E
1915-06-01,29.67,0.36700000000000005,Halisahar,India,23.31N,88.25E
1915-07-01,29.601,0.42,Halisahar,India,23.31N,88.25E
1915-08-01,29.439,0.284,Halisahar,India,23.31N,88.25E
1915-09-01,28.72,0.306,Halisahar,India,23.31N,88.25E
1915-10-01,28.359,0.23399999999999999,Halisahar,India,23.31N,88.25E
1915-11-01,24.796999999999997,0.541,Halisahar,India,23.31N,88.25E
1915-12-01,18.832,0.41100000000000003,Halisahar,India,23.31N,88.25E
1916-01-01,18.123,0.594,Halisahar,India,23.31N,88.25E
1916-02-01,21.555,0.469,Halisahar,India,23.31N,88.25E
1916-03-01,27.756,0.415,Halisahar,India,23.31N,88.25E
1916-04-01,29.879,0.405,Halisahar,India,23.31N,88.25E
1916-05-01,32.094,0.9840000000000001,Halisahar,India,23.31N,88.25E
1916-06-01,29.058000000000003,0.336,Halisahar,India,23.31N,88.25E
1916-07-01,29.083000000000002,0.479,Halisahar,India,23.31N,88.25E
1916-08-01,28.799,0.46799999999999997,Halisahar,India,23.31N,88.25E
1916-09-01,28.71,0.292,Halisahar,India,23.31N,88.25E
1916-10-01,27.294,0.192,Halisahar,India,23.31N,88.25E
1916-11-01,22.998,0.191,Halisahar,India,23.31N,88.25E
1916-12-01,18.204,0.455,Halisahar,India,23.31N,88.25E
1917-01-01,17.830000000000005,0.48100000000000004,Halisahar,India,23.31N,88.25E
1917-02-01,21.065,0.385,Halisahar,India,23.31N,88.25E
1917-03-01,25.605999999999998,0.366,Halisahar,India,23.31N,88.25E
1917-04-01,29.636999999999997,0.32299999999999995,Halisahar,India,23.31N,88.25E
1917-05-01,29.265,0.43799999999999994,Halisahar,India,23.31N,88.25E
1917-06-01,29.278000000000002,0.26,Halisahar,India,23.31N,88.25E
1917-07-01,28.97,0.426,Halisahar,India,23.31N,88.25E
1917-08-01,28.715,0.423,Halisahar,India,23.31N,88.25E
1917-09-01,28.362,0.33899999999999997,Halisahar,India,23.31N,88.25E
1917-10-01,27.079,0.19699999999999998,Halisahar,India,23.31N,88.25E
1917-11-01,22.967,0.526,Halisahar,India,23.31N,88.25E
1917-12-01,18.502,0.556,Halisahar,India,23.31N,88.25E
1918-01-01,17.258000000000006,0.536,Halisahar,India,23.31N,88.25E
1918-02-01,20.845,0.764,Halisahar,India,23.31N,88.25E
1918-03-01,27.009,0.46799999999999997,Halisahar,India,23.31N,88.25E
1918-04-01,28.886999999999997,0.276,Halisahar,India,23.31N,88.25E
1918-05-01,29.669,0.28600000000000003,Halisahar,India,23.31N,88.25E
1918-06-01,28.281999999999996,0.381,Halisahar,India,23.31N,88.25E
1918-07-01,29.840999999999998,0.48200000000000004,Halisahar,India,23.31N,88.25E
1918-08-01,28.551,0.332,Halisahar,India,23.31N,88.25E
1918-09-01,29.101,0.131,Halisahar,India,23.31N,88.25E
1918-10-01,27.311,0.226,Halisahar,India,23.31N,88.25E
1918-11-01,23.32,0.319,Halisahar,India,23.31N,88.25E
1918-12-01,18.33,0.423,Halisahar,India,23.31N,88.25E
1919-01-01,19.352999999999998,0.368,Halisahar,India,23.31N,88.25E
1919-02-01,20.641,0.314,Halisahar,India,23.31N,88.25E
1919-03-01,27.482000000000006,0.591,Halisahar,India,23.31N,88.25E
1919-04-01,29.572,0.701,Halisahar,India,23.31N,88.25E
1919-05-01,30.642,0.674,Halisahar,India,23.31N,88.25E
1919-06-01,29.594,0.45899999999999996,Halisahar,India,23.31N,88.25E
1919-07-01,29.035,0.361,Halisahar,India,23.31N,88.25E
1919-08-01,28.903000000000002,0.375,Halisahar,India,23.31N,88.25E
1919-09-01,28.505,0.263,Halisahar,India,23.31N,88.25E
1919-10-01,27.233,0.27899999999999997,Halisahar,India,23.31N,88.25E
1919-11-01,23.264,0.168,Halisahar,India,23.31N,88.25E
1919-12-01,18.566000000000006,0.239,Halisahar,India,23.31N,88.25E
1920-01-01,18.873,0.315,Halisahar,India,23.31N,88.25E
1920-02-01,21.119,0.32799999999999996,Halisahar,India,23.31N,88.25E
1920-03-01,25.983,0.24600000000000002,Halisahar,India,23.31N,88.25E
1920-04-01,29.679000000000002,0.7290000000000001,Halisahar,India,23.31N,88.25E
1920-05-01,30.705,0.28600000000000003,Halisahar,India,23.31N,88.25E
1920-06-01,31.134,0.38799999999999996,Halisahar,India,23.31N,88.25E
1920-07-01,29.261999999999997,0.345,Halisahar,India,23.31N,88.25E
1920-08-01,28.91,0.35,Halisahar,India,23.31N,88.25E
1920-09-01,28.786,0.27399999999999997,Halisahar,India,23.31N,88.25E
1920-10-01,27.459,0.266,Halisahar,India,23.31N,88.25E
1920-11-01,23.42,0.414,Halisahar,India,23.31N,88.25E
1920-12-01,18.927,0.493,Halisahar,India,23.31N,88.25E
1921-01-01,19.065,0.38,Halisahar,India,23.31N,88.25E
1921-02-01,21.222,0.27,Halisahar,India,23.31N,88.25E
1921-03-01,27.409,0.354,Halisahar,India,23.31N,88.25E
1921-04-01,29.836,0.521,Halisahar,India,23.31N,88.25E
1921-05-01,32.15,0.47200000000000003,Halisahar,India,23.31N,88.25E
1921-06-01,29.86,0.389,Halisahar,India,23.31N,88.25E
1921-07-01,29.3,0.452,Halisahar,India,23.31N,88.25E
1921-08-01,28.636,0.36200000000000004,Halisahar,India,23.31N,88.25E
1921-09-01,28.613000000000003,0.32299999999999995,Halisahar,India,23.31N,88.25E
1921-10-01,26.04,0.27899999999999997,Halisahar,India,23.31N,88.25E
1921-11-01,22.313000000000002,0.27,Halisahar,India,23.31N,88.25E
1921-12-01,19.323,0.5329999999999999,Halisahar,India,23.31N,88.25E
1922-01-01,18.726000000000006,0.359,Halisahar,India,23.31N,88.25E
1922-02-01,21.888,0.33399999999999996,Halisahar,India,23.31N,88.25E
