erbrooke,Canada,45.81N,72.69W
1839-10-01,6.4110000000000005,1.979,Sherbrooke,Canada,45.81N,72.69W
1839-11-01,-2.044,1.617,Sherbrooke,Canada,45.81N,72.69W
1839-12-01,-6.977,0.83,Sherbrooke,Canada,45.81N,72.69W
1840-01-01,-15.052999999999999,1.818,Sherbrooke,Canada,45.81N,72.69W
1840-02-01,-7.3389999999999995,2.477,Sherbrooke,Canada,45.81N,72.69W
1840-03-01,-4.093999999999999,1.099,Sherbrooke,Canada,45.81N,72.69W
1840-04-01,4.973000000000001,2.387,Sherbrooke,Canada,45.81N,72.69W
1840-05-01,12.405,1.391,Sherbrooke,Canada,45.81N,72.69W
1840-06-01,16.439,1.495,Sherbrooke,Canada,45.81N,72.69W
1840-07-01,19.819000000000006,1.07,Sherbrooke,Canada,45.81N,72.69W
1840-08-01,18.434,1.005,Sherbrooke,Canada,45.81N,72.69W
1840-09-01,12.12,1.062,Sherbrooke,Canada,45.81N,72.69W
1840-10-01,5.577000000000001,1.903,Sherbrooke,Canada,45.81N,72.69W
1840-11-01,-1.069,3.658,Sherbrooke,Canada,45.81N,72.69W
1840-12-01,-9.974,1.6469999999999998,Sherbrooke,Canada,45.81N,72.69W
1841-01-01,-8.844,2.019,Sherbrooke,Canada,45.81N,72.69W
1841-02-01,-11.796,2.0580000000000003,Sherbrooke,Canada,45.81N,72.69W
1841-03-01,-5.885,4.035,Sherbrooke,Canada,45.81N,72.69W
1841-04-01,0.9730000000000004,2.43,Sherbrooke,Canada,45.81N,72.69W
1841-05-01,10.36,0.8240000000000001,Sherbrooke,Canada,45.81N,72.69W
1841-06-01,17.419,1.298,Sherbrooke,Canada,45.81N,72.69W
1841-07-01,18.058,1.5930000000000002,Sherbrooke,Canada,45.81N,72.69W
1841-08-01,18.048,2.073,Sherbrooke,Canada,45.81N,72.69W
1841-09-01,14.175999999999998,1.963,Sherbrooke,Canada,45.81N,72.69W
1841-10-01,3.7439999999999998,1.3659999999999999,Sherbrooke,Canada,45.81N,72.69W
1841-11-01,-1.138,0.71,Sherbrooke,Canada,45.81N,72.69W
1841-12-01,-6.882999999999999,2.309,Sherbrooke,Canada,45.81N,72.69W
1842-01-01,-10.592,1.9580000000000002,Sherbrooke,Canada,45.81N,72.69W
1842-02-01,-7.928,1.47,Sherbrooke,Canada,45.81N,72.69W
1842-03-01,-2.162,2.688,Sherbrooke,Canada,45.81N,72.69W
1842-04-01,3.985,1.5019999999999998,Sherbrooke,Canada,45.81N,72.69W
1842-05-01,9.084,1.484,Sherbrooke,Canada,45.81N,72.69W
1842-06-01,14.330000000000002,1.1640000000000001,Sherbrooke,Canada,45.81N,72.69W
1842-07-01,18.134,1.7069999999999999,Sherbrooke,Canada,45.81N,72.69W
1842-08-01,17.614,1.27,Sherbrooke,Canada,45.81N,72.69W
1842-09-01,10.945,1.15,Sherbrooke,Canada,45.81N,72.69W
1842-10-01,5.184,0.89,Sherbrooke,Canada,45.81N,72.69W
1842-11-01,-1.777,1.6780000000000002,Sherbrooke,Canada,45.81N,72.69W
1842-12-01,-10.292,1.614,Sherbrooke,Canada,45.81N,72.69W
1843-01-01,-7.874,1.6880000000000002,Sherbrooke,Canada,45.81N,72.69W
1843-02-01,-14.479000000000001,1.264,Sherbrooke,Canada,45.81N,72.69W
1843-03-01,-7.391999999999999,1.946,Sherbrooke,Canada,45.81N,72.69W
1843-04-01,3.727,1.245,Sherbrooke,Canada,45.81N,72.69W
1843-05-01,10.725999999999999,1.083,Sherbrooke,Canada,45.81N,72.69W
1843-06-01,15.408,1.631,Sherbrooke,Canada,45.81N,72.69W
1843-07-01,17.500999999999998,1.2930000000000001,Sherbrooke,Canada,45.81N,72.69W
1843-08-01,18.279,1.901,Sherbrooke,Canada,45.81N,72.69W
1843-09-01,12.776,1.1440000000000001,Sherbrooke,Canada,45.81N,72.69W
1843-10-01,4.136,1.8519999999999999,Sherbrooke,Canada,45.81N,72.69W
1843-11-01,-2.718,0.857,Sherbrooke,Canada,45.81N,72.69W
1843-12-01,-7.013999999999999,2.5810000000000004,Sherbrooke,Canada,45.81N,72.69W
1844-01-01,-16.346,0.81,Sherbrooke,Canada,45.81N,72.69W
1844-02-01,-10.450999999999999,1.358,Sherbrooke,Canada,45.81N,72.69W
1844-03-01,-4.507,2.4219999999999997,Sherbrooke,Canada,45.81N,72.69W
1844-04-01,5.8820000000000014,0.785,Sherbrooke,Canada,45.81N,72.69W
1844-05-01,10.872,0.8490000000000001,Sherbrooke,Canada,45.81N,72.69W
1844-06-01,15.405999999999999,1.3119999999999998,Sherbrooke,Canada,45.81N,72.69W
1844-07-01,16.807000000000002,1.546,Sherbrooke,Canada,45.81N,72.69W
1844-08-01,15.963,2.887,Sherbrooke,Canada,45.81N,72.69W
1844-09-01,12.177,0.696,Sherbrooke,Canada,45.81N,72.69W
1844-10-01,4.276,1.288,Sherbrooke,Canada,45.81N,72.69W
1844-11-01,-2.798,1.345,Sherbrooke,Canada,45.81N,72.69W
1844-12-01,-9.002,1.885,Sherbrooke,Canada,45.81N,72.69W
1845-01-01,-11.110999999999999,2.1390000000000002,Sherbrooke,Canada,45.81N,72.69W
1845-02-01,-10.149,3.395,Sherbrooke,Canada,45.81N,72.69W
1845-03-01,-3.741,1.304,Sherbrooke,Canada,45.81N,72.69W
1845-04-01,2.596,1.225,Sherbrooke,Canada,45.81N,72.69W
1845-05-01,9.309,1.6219999999999999,Sherbrooke,Canada,45.81N,72.69W
1845-06-01,15.529000000000002,1.401,Sherbrooke,Canada,45.81N,72.69W
1845-07-01,17.668,1.275,Sherbrooke,Canada,45.81N,72.69W
1845-08-01,17.589000000000002,1.182,Sherbrooke,Canada,45.81N,72.69W
1845-09-01,10.595999999999998,1.2930000000000001,Sherbrooke,Canada,45.81N,72.69W
1845-10-01,5.7829999999999995,1.02,Sherbrooke,Canada,45.81N,72.69W
1845-11-01,0.373,1.35,Sherbrooke,Canada,45.81N,72.69W
1845-12-01,-11.892999999999999,2.594,Sherbrooke,Canada,45.81N,72.69W
1846-01-01,-10.824000000000002,1.4569999999999999,Sherbrooke,Canada,45.81N,72.69W
1846-02-01,-13.275,1.911,Sherbrooke,Canada,45.81N,72.69W
1846-03-01,-3.495,1.3119999999999998,Sherbrooke,Canada,45.81N,72.69W
1846-04-01,4.456,1.67,Sherbrooke,Canada,45.81N,72.69W
1846-05-01,11.216,2.475,Sherbrooke,Canada,45.81N,72.69W
1846-06-01,16.276,1.449,Sherbrooke,Canada,45.81N,72.69W
1846-07-01,18.838,2.016,Sherbrooke,Canada,45.81N,72.69W
1846-08-01,18.38,1.745,Sherbrooke,Canada,45.81N,72.69W
1846-09-01,14.718,1.536,Sherbrooke,Canada,45.81N,72.69W
1846-10-01,4.601,0.779,Sherbrooke,Canada,45.81N,72.69W
1846-11-01,0.934,1.594,Sherbrooke,Canada,45.81N,72.69W
1846-12-01,-8.852,1.32,Sherbrooke,Canada,45.81N,72.69W
1847-01-01,-11.252,6.046,Sherbrooke,Canada,45.81N,72.69W
1847-02-01,-10.295,1.3259999999999998,Sherbrooke,Canada,45.81N,72.69W
1847-03-01,-6.7189999999999985,2.7489999999999997,Sherbrooke,Canada,45.81N,72.69W
1847-04-01,0.9690000000000004,1.348,Sherbrooke,Canada,45.81N,72.69W
1847-05-01,11.634,1.157,Sherbrooke,Canada,45.81N,72.69W
1847-06-01,15.677999999999999,2.11,Sherbrooke,Canada,45.81N,72.69W
1847-07-01,20.077,1.5819999999999999,Sherbrooke,Canada,45.81N,72.69W
1847-08-01,17.349999999999998,1.4409999999999998,Sherbrooke,Canada,45.81N,72.69W
1847-09-01,12.640999999999998,1.268,Sherbrooke,Canada,45.81N,72.69W
1847-10-01,4.667,1.228,Sherbrooke,Canada,45.81N,72.69W
1847-11-01,0.652,1.251,Sherbrooke,Canada,45.81N,72.69W
1847-12-01,-6.021,2.376,Sherbrooke,Canada,45.81N,72.69W
1848-01-01,-10.107000000000001,1.6769999999999998,Sherbrooke,Canada,45.81N,72.69W
1848-02-01,-10.195,1.466,Sherbrooke,Canada,45.81N,72.69W
1848-03-01,-5.433,1.171,Sherbrooke,Canada,45.81N,72.69W
1848-04-01,3.3390000000000004,1.026,Sherbrooke,Canada,45.81N,72.69W
1848-05-01,12.497,1.629,Sherbrooke,Canada,45.81N,72.69W
1848-06-01,16.418,1.8459999999999999,Sherbrooke,Canada,45.81N,72.69W
1848-07-01,18.25,2.2769999999999997,Sherbrooke,Canada,45.81N,72.69W
1848-08-01,17.567999999999998,1.452,Sherbrooke,Canada,45.81N,72.69W
1848-09-01,10.327,1.4980000000000002,Sherbrooke,Canada,45.81N,72.69W
1848-10-01,5.792000000000001,0.7909999999999999,Sherbrooke,Canada,45.81N,72.69W
1848-11-01,-1.834,1.439,Sherbrooke,Canada,45.81N,72.69W
1848-12-01,-6.251,2.184,Sherbrooke,Canada,45.81N,72.69W
1849-01-01,-13.565,1.465,Sherbrooke,Canada,45.81N,72.69W
1849-02-01,-13.786,1.442,Sherbrooke,Canada,45.81N,72.69W
1849-03-01,-3.279,2.256,Sherbrooke,Canada,45.81N,72.69W
1849-04-01,1.5300000000000002,1.421,Sherbrooke,Canada,45.81N,72.69W
1849-05-01,9.257,1.127,Sherbrooke,Canada,45.81N,72.69W
1849-06-01,17.09,1.149,Sherbrooke,Canada,45.81N,72.69W
1849-07-01,19.109,1.229,Sherbrooke,Canada,45.81N,72.69W
1849-08-01,17.413999999999998,1.126,Sherbrooke,Canada,45.81N,72.69W
1849-09-01,11.855,1.238,Sherbrooke,Canada,45.81N,72.69W
1849-10-01,5.365,1.355,Sherbrooke,Canada,45.81N,72.69W
1849-11-01,2.827,1.4509999999999998,Sherbrooke,Canada,45.81N,72.69W
1849-12-01,-9.833,1.263,Sherbrooke,Canada,45.81N,72.69W
1850-01-01,-10.466,1.445,Sherbrooke,Canada,45.81N,72.69W
1850-02-01,-8.959999999999997,1.263,Sherbrooke,Canada,45.81N,72.69W
1850-03-01,-4.771,3.0239999999999996,Sherbrooke,Canada,45.81N,72.69W
1850-04-01,1.6860000000000004,2.3169999999999997,Sherbrooke,Canada,45.81N,72.69W
1850-05-01,8.398,1.244,Sherbrooke,Canada,45.81N,72.69W
1850-06-01,17.113,1.063,Sherbrooke,Canada,45.81N,72.69W
1850-07-01,19.063,1.3430000000000002,Sherbrooke,Canada,45.81N,72.69W
1850-08-01,16.262,1.172,Sherbrooke,Canada,45.81N,72.69W
1850-09-01,12.09,0.9490000000000001,Sherbrooke,Canada,45.81N,72.69W
1850-10-01,6.077000000000001,1.123,Sherbrooke,Canada,45.81N,72.69W
1850-11-01,0.392,1.814,Sherbrooke,Canada,45.81N,72.69W
1850-12-01,-11.183,1.308,Sherbrooke,Canada,45.81N,72.69W
1851-01-01,-11.497,0.9620000000000001,Sherbrooke,Canada,45.81N,72.69W
1851-02-01,-8.945,0.9470000000000001,Sherbrooke,Canada,45.81N,72.69W
1851-03-01,-3.2089999999999996,1.4240000000000002,Sherbrooke,Canada,45.81N,72.69W
1851-04-01,2.9810000000000003,1.6669999999999998,Sherbrooke,Canada,45.81N,72.69W
1851-05-01,10.394,1.531,Sherbrooke,Canada,45.81N,72.69W
1851-06-01,14.902,1.4380000000000002,Sherbrooke,Canada,45.81N,72.69W
1851-07-01,17.692,1.8459999999999999,Sherbrooke,Canada,45.81N,72.69W
1851-08-01,15.843,1.3619999999999999,Sherbrooke,Canada,45.81N,72.69W
1851-09-01,12.765,1.0170000000000001,Sherbrooke,Canada,45.81N,72.69W
1851-10-01,7.468,2.063,Sherbrooke,Canada,45.81N,72.69W
1851-11-01,-3.207,1.234,Sherbrooke,Canada,45.81N,72.69W
1851-12-01,-11.197000000000001,3.2089999999999996,Sherbrooke,Canada,45.81N,72.69W
1852-01-01,-13.691,2.778,Sherbrooke,Canada,45.81N,72.69W
1852-02-01,-10.075,1.013,Sherbrooke,Canada,45.81N,72.69W
1852-03-01,-5.599,1.341,Sherbrooke,Canada,45.81N,72.69W
1852-04-01,1.8470000000000004,1.415,Sherbrooke,Canada,45.81N,72.69W
1852-05-01,11.249,1.026,Sherbrooke,Canada,45.81N,72.69W
1852-06-01,15.869000000000002,0.835,Sherbrooke,Canada,45.81N,72.69W
1852-07-01,19.261,1.3159999999999998,Sherbrooke,Canada,45.81N,72.69W
1852-08-01,17.205,0.841,Sherbrooke,Canada,45.81N,72.69W
1852-09-01,12.481,1.085,Sherbrooke,Canada,45.81N,72.69W
1852-10-01,6.007999999999999,1.244,Sherbrooke,Canada,45.81N,72.69W
1852-11-01,-1.511,1.078,Sherbrooke,Canada,45.81N,72.69W
1852-12-01,-5.895,1.706,Sherbrooke,Canada,45.81N,72.69W
1853-01-01,-11.214,1.355,Sherbrooke,Canada,45.81N,72.69W
1853-02-01,-10.732000000000001,1.56,Sherbrooke,Canada,45.81N,72.69W
1853-03-01,-4.235,1.871,Sherbrooke,Canada,45.81N,72.69W
1853-04-01,2.6190000000000007,1.376,Sherbrooke,Canada,45.81N,72.69W
1853-05-01,11.209000000000001,1.399,Sherbrooke,Canada,45.81N,72.69W
1853-06-01,17.435000000000002,1.125,Sherbrooke,Canada,45.81N,72.69W
1853-07-01,18.155,0.946,Sherbrooke,Canada,45.81N,72.69W
1853-08-01,17.535,1.212,Sherbrooke,Canada,45.81N,72.69W
1853-09-01,12.817,0.9390000000000001,Sherbrooke,Canada,45.81N,72.69W
1853-10-01,5.011,1.239,Sherbrooke,Canada,45.81N,72.69W
1853-11-01,-0.5449999999999999,1.9980000000000002,Sherbrooke,Canada,45.81N,72.69W
1853-12-01,-9.257,1.412,Sherbrooke,Canada,45.81N,72.69W
1854-01-01,-12.869000000000002,1.879,Sherbrooke,Canada,45.81N,72.69W
1854-02-01,-13.193,1.841,Sherbrooke,Canada,45.81N,72.69W
1854-03-01,-5.52,1.1320000000000001,Sherbrooke,Canada,45.81N,72.69W
1854-04-01,1.6980000000000004,0.8029999999999999,Sherbrooke,Canada,45.81N,72.69W
1854-05-01,11.797,1.538,Sherbrooke,Canada,45.81N,72.69W
1854-06-01,16.574,1.455,Sherbrooke,Canada,45.81N,72.69W
1854-07-01,20.934,1.355,Sherbrooke,Canada,45.81N,72.69W
1854-08-01,17.875999999999994,1.365,Sherbrooke,Canada,45.81N,72.69W
1854-09-01,12.438,1.218,Sherbrooke,Canada,45.81N,72.69W
1854-10-01,6.956,1.22,Sherbrooke,Canada,45.81N,72.69W
1854-11-01,-0.3939999999999999,1.4080000000000001,Sherbrooke,Canada,45.81N,72.69W
1854-12-01,-10.958,3.1919999999999997,Sherbrooke,Canada,45.81N,72.69W
1855-01-01,-8.894,2.27,Sherbrooke,Canada,45.81N,72.69W
1855-02-01,-13.241,1.617,Sherbrooke,Canada,45.81N,72.69W
1855-03-01,-5.337000000000001,1.248,Sherbrooke,Canada,45.81N,72.69W
1855-04-01,3.0580000000000003,1.8630000000000002,Sherbrooke,Canada,45.81N,72.69W
1855-05-01,11.32,1.994,Sherbrooke,Canada,45.81N,72.69W
1855-06-01,15.668,1.4569999999999999,Sherbrooke,Canada,45.81N,72.69W
1855-07-01,20.067999999999998,1.445,Sherbrooke,Canada,45.81N,72.69W
1855-08-01,15.946,1.444,Sherbrooke,Canada,45.81N,72.69W
1855-09-01,12.385,1.246,Sherbrooke,Canada,45.81N,72.69W
1855-10-01,6.349,1.431,Sherbrooke,Canada,45.81N,72.69W
1855-11-01,-1.041,1.205,Sherbrooke,Canada,45.81N,72.69W
1855-12-01,-7.994,2.323,Sherbrooke,Canada,45.81N,72.69W
1856-01-01,-15.447000000000001,1.696,Sherbrooke,Canada,45.81N,72.69W
1856-02-01,-12.869000000000002,1.979,Sherbrooke,Canada,45.81N,72.69W
1856-03-01,-7.976,1.1159999999999999,Sherbrooke,Canada,45.81N,72.69W
1856-04-01,4.2700000000000005,0.698,Sherbrooke,Canada,45.81N,72.69W
1856-05-01,9.616,1.045,Sherbrooke,Canada,45.81N,72.69W
1856-06-01,17.913,1.3780000000000001,Sherbrooke,Canada,45.81N,72.69W
1856-07-01,19.706,0.868,Sherbrooke,Canada,45.81N,72.69W
1856-08-01,16.058999999999994,1.716,Sherbrooke,Canada,45.81N,72.69W
1856-09-01,13.349,1.505,Sherbrooke,Canada,45.81N,72.69W
1856-10-01,5.956,1.4080000000000001,Sherbrooke,Canada,45.81N,72.69W
1856-11-01,-0.8360000000000001,0.775,Sherbrooke,Canada,45.81N,72.69W
1856-12-01,-11.174000000000001,2.4930000000000003,Sherbrooke,Canada,45.81N,72.69W
1857-01-01,-16.573999999999998,1.339,Sherbrooke,Canada,45.81N,72.69W
1857-02-01,-7.1549999999999985,1.726,Sherbrooke,Canada,45.81N,72.69W
1857-03-01,-5.436,1.315,Sherbrooke,Canada,45.81N,72.69W
1857-04-01,1.7720000000000002,0.985,Sherbrooke,Canada,45.81N,72.69W
1857-05-01,10.158999999999999,1.217,Sherbrooke,Canada,45.81N,72.69W
1857-06-01,14.84,0.777,Sherbrooke,Canada,45.81N,72.69W
1857-07-01,19.881,0.943,Sherbrooke,Canada,45.81N,72.69W
1857-08-01,16.627,1.001,Sherbrooke,Canada,45.81N,72.69W
1857-09-01,12.681,0.9570000000000001,Sherbrooke,Canada,45.81N,72.69W
1857-10-01,5.928999999999999,1.435,Sherbrooke,Canada,45.81N,72.69W
1857-11-01,0.211,1.186,Sherbrooke,Canada,45.81N,72.69W
1857-12-01,-6.587000000000001,0.862,Sherbrooke,Canada,45.81N,72.69W
1858-01-01,-10.163,1.879,Sherbrooke,Canada,45.81N,72.69W
1858-02-01,-13.911,0.861,Sherbrooke,Canada,45.81N,72.69W
1858-03-01,-5.62,1.442,Sherbrooke,Canada,45.81N,72.69W
1858-04-01,3.2580000000000005,0.9740000000000001,Sherbrooke,Canada,45.81N,72.69W
1858-05-01,10.03,1.339,Sherbrooke,Canada,45.81N,72.69W
1858-06-01,17.654,0.985,Sherbrooke,Canada,45.81N,72.69W
1858-07-01,18.133000000000006,0.9520000000000001,Sherbrooke,Canada,45.81N,72.69W
1858-08-01,17.025,0.955,Sherbrooke,Canada,45.81N,72.69W
1858-09-01,13.121,0.782,Sherbrooke,Canada,45.81N,72.69W
1858-10-01,6.5360000000000005,1.078,Sherbrooke,Canada,45.81N,72.69W
1858-11-01,-2.861,1.4709999999999999,Sherbrooke,Canada,45.81N,72.69W
1858-12-01,-10.607999999999999,1.43,Sherbrooke,Canada,45.81N,72.69W
1859-01-01,-11.875,1.308,Sherbrooke,Canada,45.81N,72.69W
1859-02-01,-10.174,1.4880000000000002,Sherbrooke,Canada,45.81N,72.69W
1859-03-01,-2.318,1.145,Sherbrooke,Canada,45.81N,72.69W
1859-04-01,1.9240000000000004,1.4969999999999999,Sherbrooke,Canada,45.81N,72.69W
1859-05-01,12.474,1.254,Sherbrooke,Canada,45.81N,72.69W
1859-06-01,14.927999999999999,1.2409999999999999,Sherbrooke,Canada,45.81N,72.69W
1859-07-01,17.721,1.074,Sherbrooke,Canada,45.81N,72.69W
1859-08-01,17.201,0.743,Sherbrooke,Canada,45.81N,72.69W
1859-09-01,11.483,0.7070000000000001,Sherbrooke,Canada,45.81N,72.69W
1859-10-01,3.807,1.21,Sherbrooke,Canada,45.81N,72.69W
1859-11-01,-0.337,1.778,Sherbrooke,Canada,45.81N,72.69W
1859-12-01,-12.193,1.4469999999999998,Sherbrooke,Canada,45.81N,72.69W
1860-01-01,-10.335999999999999,1.587,Sherbrooke,Canada,45.81N,72.69W
1860-02-01,-11.886,1.722,Sherbrooke,Canada,45.81N,72.69W
1860-03-01,-2.499,2.208,Sherbrooke,Canada,45.81N,72.69W
1860-04-01,2.4330000000000003,1.179,Sherbrooke,Canada,45.81N,72.69W
1860-05-01,12.179,1.273,Sherbrooke,Canada,45.81N,72.69W
1860-06-01,16.479,0.9840000000000001,Sherbrooke,Canada,45.81N,72.69W
1860-07-01,16.749000000000002,0.5760000000000001,Sherbrooke,Canada,45.81N,72.69W
1860-08-01,17.480999999999998,0.9790000000000001,Sherbrooke,Canada,45.81N,72.69W
1860-09-01,11.797,0.862,Sherbrooke,Canada,45.81N,72.69W
1860-10-01,6.091,0.84,Sherbrooke,Canada,45.81N,72.69W
1860-11-01,1.117,1.429,Sherbrooke,Canada,45.81N,72.69W
1860-12-01,-10.365,1.1740000000000002,Sherbrooke,Canada,45.81N,72.69W
1861-01-01,-13.499,2.57,Sherbrooke,Canada,45.81N,72.69W
1861-02-01,-9.334,1.274,Sherbrooke,Canada,45.81N,72.69W
1861-03-01,-5.564,0.9940000000000001,Sherbrooke,Canada,45.81N,72.69W
1861-04-01,3.2430000000000003,0.914,Sherbrooke,Canada,45.81N,72.69W
1861-05-01,9.42,0.9129999999999999,Sherbrooke,Canada,45.81N,72.69W
1861-06-01,16.464000000000002,1.643,Sherbrooke,Canada,45.81N,72.69W
1861-07-01,19.055,1.4680000000000002,Sherbrooke,Canada,45.81N,72.69W
1861-08-01,17.205,0.9690000000000001,Sherbrooke,Canada,45.81N,72.69W
1861-09-01,12.768,0.565,Sherbrooke,Canada,45.81N,72.69W
1861-10-01,6.962000000000001,0.7090000000000001,Sherbrooke,Canada,45.81N,72.69W
1861-11-01,-0.8240000000000001,1.567,Sherbrooke,Canada,45.81N,72.69W
1861-12-01,-7.7139999999999995,2.025,Sherbrooke,Canada,45.81N,72.69W
1862-01-01,-13.519,1.915,Sherbrooke,Canada,45.81N,72.69W
1862-02-01,-13.045,1.525,Sherbrooke,Canada,45.81N,72.69W
1862-03-01,-5.062,1.1420000000000001,Sherbrooke,Canada,45.81N,72.69W
1862-04-01,1.9350000000000005,1.224,Sherbrooke,Canada,45.81N,72.69W
1862-05-01,11.254000000000001,2.204,Sherbrooke,Canada,45.81N,72.69W
1862-06-01,15.405,1.615,Sherbrooke,Canada,45.81N,72.69W
1862-07-01,17.679000000000006,1.159,Sherbrooke,Canada,45.81N,72.69W
1862-08-01,17.277,1.278,Sherbrooke,Canada,45.81N,72.69W
1862-09-01,13.425999999999998,1.4180000000000001,Sherbrooke,Canada,45.81N,72.69W
1862-10-01,6.337999999999999,1.54,Sherbrooke,Canada,45.81N,72.69W
1862-11-01,-1.016,1.2790000000000001,Sherbrooke,Canada,45.81N,72.69W
1862-12-01,-9.324,2.314,Sherbrooke,Canada,45.81N,72.69W
1863-01-01,-9.969,2.997,Sherbrooke,Canada,45.81N,72.69W
1863-02-01,-11.229000000000001,3.341,Sherbrooke,Canada,45.81N,72.69W
1863-03-01,-8.306000000000001,1.042,Sherbrooke,Canada,45.81N,72.69W
1863-04-01,2.999000000000001,1.7919999999999998,Sherbrooke,Canada,45.81N,72.69W
1863-05-01,11.737,1.507,Sherbrooke,Canada,45.81N,72.69W
1863-06-01,15.136,1.565,Sherbrooke,Canada,45.81N,72.69W
1863-07-01,18.669,1.297,Sherbrooke,Canada,45.81N,72.69W
1863-08-01,17.867,1.0270000000000001,Sherbrooke,Canada,45.81N,72.69W
1863-09-01,11.56,1.03,Sherbrooke,Canada,45.81N,72.69W
1863-10-01,6.223,1.124,Sherbrooke,Canada,45.81N,72.69W
1863-11-01,0.868,1.1079999999999999,Sherbrooke,Canada,45.81N,72.69W
1863-12-01,-9.779,1.71,Sherbrooke,Canada,45.81N,72.69W
1864-01-01,-10.807,0.9520000000000001,Sherbrooke,Canada,45.81N,72.69W
1864-02-01,-8.64,1.5219999999999998,Sherbrooke,Canada,45.81N,72.69W
1864-03-01,-4.0920000000000005,1.0190000000000001,Sherbrooke,Canada,45.81N,72.69W
1864-04-01,3.0470000000000006,1.0959999999999999,Sherbrooke,Canada,45.81N,72.69W
1864-05-01,12.135,0.996,Sherbrooke,Canada,45.81N,72.69W
1864-06-01,16.972,1.26,Sherbrooke,Canada,45.81N,72.69W
1864-07-01,19.654,0.9229999999999999,Sherbrooke,Canada,45.81N,72.69W
1864-08-01,18.289,1.235,Sherbrooke,Canada,45.81N,72.69W
1864-09-01,11.936,1.4269999999999998,Sherbrooke,Canada,45.81N,72.69W
1864-10-01,5.206,0.805,Sherbrooke,Canada,45.81N,72.69W
1864-11-01,-0.389,1.2990000000000002,Sherbrooke,Canada,45.81N,72.69W
1864-12-01,-8.702,1.449,Sherbrooke,Canada,45.81N,72.69W
1865-01-01,-13.219000000000001,1.709,Sherbrooke,Canada,45.81N,72.69W
1865-02-01,-10.831,1.579,Sherbrooke,Canada,45.81N,72.69W
1865-03-01,-2.571,0.6779999999999999,Sherbrooke,Canada,45.81N,72.69W
1865-04-01,4.817,1.28,Sherbrooke,Canada,45.81N,72.69W
1865-05-01,11.880999999999998,1.601,Sherbrooke,Canada,45.81N,72.69W
1865-06-01,18.469,1.25,Sherbrooke,Canada,45.81N,72.69W
1865-07-01,17.373,1.001,Sherbrooke,Canada,45.81N,72.69W
1865-08-01,17.064,0.9079999999999999,Sherbrooke,Canada,45.81N,72.69W
1865-09-01,14.694,0.762,Sherbrooke,Canada,45.81N,72.69W
1865-10-01,3.932,1.156,Sherbrooke,Canada,45.81N,72.69W
1865-11-01,-0.08299999999999996,1.005,Sherbrooke,Canada,45.81N,72.69W
1865-12-01,-8.047,1.392,Sherbrooke,Canada,45.81N,72.69W
1866-01-01,-14.138,0.7340000000000001,Sherbrooke,Canada,45.81N,72.69W
1866-02-01,-10.242,0.976,Sherbrooke,Canada,45.81N,72.69W
1866-03-01,-5.71,0.8590000000000001,Sherbrooke,Canada,45.81N,72.69W
1866-04-01,4.987,0.74,Sherbrooke,Canada,45.81N,72.69W
1866-05-01,9.321,1.6440000000000001,Sherbrooke,Canada,45.81N,72.69W
1866-06-01,16.373,1.173,Sherbrooke,Canada,45.81N,72.69W
1866-07-01,20.199,1.38,Sherbrooke,Canada,45.81N,72.69W
1866-08-01,15.058,1.167,Sherbrooke,Canada,45.81N,72.69W
1866-09-01,11.913,0.92,Sherbrooke,Canada,45.81N,72.69W
1866-10-01,6.4030000000000005,0.534,Sherbrooke,Canada,45.81N,72.69W
1866-11-01,0.466,0.8740000000000001,Sherbrooke,Canada,45.81N,72.69W
1866-12-01,-8.435,1.187,Sherbrooke,Canada,45.81N,72.69W
1867-01-01,-14.505,1.63,Sherbrooke,Canada,45.81N,72.69W
1867-02-01,-8.15,1.04,Sherbrooke,Canada,45.81N,72.69W
1867-03-01,-5.896,1.355,Sherbrooke,Canada,45.81N,72.69W
1867-04-01,2.761,1.32,Sherbrooke,Canada,45.81N,72.69W
1867-05-01,8.863999999999999,1.067,Sherbrooke,Canada,45.81N,72.69W
1867-06-01,17.735,0.932,Sherbrooke,Canada,45.81N,72.69W
1867-07-01,18.212,0.8190000000000001,Sherbrooke,Canada,45.81N,72.69W
1867-08-01,18.815,0.88,Sherbrooke,Canada,45.81N,72.69W
1867-09-01,12.607000000000001,0.67,Sherbrooke,Canada,45.81N,72.69W
1867-10-01,6.642,0.685,Sherbrooke,Canada,45.81N,72.69W
1867-11-01,-1.749,2.031,Sherbrooke,Canada,45.81N,72.69W
1867-12-01,-12.508,1.879,Sherbrooke,Canada,45.81N,72.69W
1868-01-01,-13.751,0.9,Sherbrooke,Canada,45.81N,72.69W
1868-02-01,-14.610999999999999,2.056,Sherbrooke,Canada,45.81N,72.69W
1868-03-01,-3.583,1.145,Sherbrooke,Canada,45.81N,72.69W
1868-04-01,1.5530000000000004,1.517,Sherbrooke,Canada,45.81N,72.69W
1868-05-01,11.073,1.328,Sherbrooke,Canada,45.81N,72.69W
1868-06-01,16.836000000000002,0.851,Sherbrooke,Canada,45.81N,72.69W
1868-07-01,21.537,1.109,Sherbrooke,Canada,45.81N,72.69W
1868-08-01,18.257,0.841,Sherbrooke,Canada,45.81N,72.69W
1868-09-01,12.16,0.92,Sherbrooke,Canada,45.81N,72.69W
